raceId,driverRef,team_momentum,driver_momentum,driver_racecraft_index
162,villeneuve,1.2608910891089107,11.090099009900989,-1.7205445544554456
162,alesi,0.0,15.003465346534652,0.35742574257425774
162,rosa,0.0,16.60470297029703,-1.1467821782178218
162,diniz,0.26955445544554457,12.577227722772276,-2.1702970297029696
163,michael_schumacher,8.790827630830767,2.6180467049665697,0.08539048253955772
163,hakkinen,10.27293582478775,5.529381776827905,-3.7725534793435416
163,coulthard,10.27293582478775,5.559341973686791,-2.323268171212329
163,barrichello,8.790827630830767,8.943236407129273,-5.934942452108782
163,fisichella,1.2006823395619692,7.299386286543402,4.84633634634615
163,rosa,0.0,17.86647320640772,-0.5304994019725103
163,diniz,0.19217270249602947,15.282249367659459,-3.5567733966000663
163,mazzacane,0.0,13.572204466579086,7.441912903668557
163,alesi,0.0,16.43783455226368,-0.6063998745122644
163,button,3.0218819238838455,12.256563596792219,-0.4008352777396523
163,herbert,0.0,13.189172761318407,2.630909197858866
163,wurz,1.2006823395619692,10.759338052195055,5.0644693241309
163,zonta,0.898923550518617,11.252289170800573,3.105507735142448
163,gene,0.0,14.416109488049253,5.439187466912413
163,villeneuve,0.898923550518617,13.360816454579322,-4.958569439814906
163,irvine,0.0,12.773671104488148,-4.88700221564283
163,verstappen,0.0,16.441265857532205,-4.4560498813748755
163,ralf_schumacher,3.0218819238838455,6.526832807199858,0.6581831728789633
163,salo,0.19217270249602947,9.787121821140763,1.4780690574694622
163,frentzen,1.6225760279210213,12.215878120036862,-6.552655830277837
163,trulli,1.6225760279210213,10.295327542597203,-1.5061273308366505
164,coulthard,10.202044963390641,4.89459245879431,-2.2393042608779794
164,barrichello,9.884095087572168,7.659307163822857,-4.393432893590942
164,fisichella,1.4082927458633034,6.702156242944231,4.107044479566493
164,irvine,0.0,13.611660161919815,-5.69555526884495
164,salo,0.14225881366319387,12.180024513756734,1.0941634680514793
164,hakkinen,10.202044963390641,4.612679418120827,-2.5329564880817976
164,villeneuve,0.6654420539947745,13.786569041705642,-5.229064929200401
164,heidfeld,0.0,16.61745848120625,1.9747259857649848
164,herbert,0.0,12.620568977195756,3.246243911879496
164,frentzen,1.2011369867432184,14.23768344998871,-7.448050188691417
164,verstappen,0.2597345418185337,16.586388414024448,-4.337597974389576
164,michael_schumacher,9.884095087572168,2.1977840854110893,0.32294616650001595
164,zonta,0.6654420539947745,11.706230042253976,3.597572815533981
164,ralf_schumacher,2.2369948069541654,9.506810631229236,-2.8893187756023617
164,trulli,1.2011369867432184,13.075700738638195,-5.010952165919428
164,diniz,0.14225881366319387,13.131063122923587,-0.5550801535335284
164,alesi,0.0,14.505972002709415,1.6289794536012647
164,mazzacane,0.0,12.124910492532981,8.885540109021708
164,gene,0.0,14.308031480824436,5.5848498532400095
164,wurz,1.4082927458633034,11.08158081475986,4.268520788310809
164,button,2.2369948069541654,11.67045608489501,-0.03698996871270523
164,rosa,0.2597345418185337,14.784340225139504,1.1656968680450281
165,michael_schumacher,8.948184199319352,4.559724356343854,-2.4054290059399355
165,barrichello,8.948184199319352,6.29564147717775,-2.370952738543717
165,fisichella,2.0327900827260126,5.8100853075875865,4.322210889105032
165,hakkinen,10.394320072588776,4.94696794834565,-2.163575554797193
165,verstappen,0.19714895102774027,15.240293216864133,-2.3285717919272333
165,trulli,0.911711223771273,13.539379559666006,-6.935991766163171
165,coulthard,10.394320072588776,3.956152125766499,-1.2178022309541177
165,zonta,0.5050972504322233,12.017976630081662,4.417421088203223
165,wurz,2.0327900827260126,13.230561576888022,1.3123001166605304
165,diniz,0.5898998123121542,13.822361662332984,0.30155135246373854
165,button,1.6979689207207571,13.918501391643018,-1.7147956754130558
165,mazzacane,0.0,13.540571055811123,7.708321199613554
165,irvine,0.7228794871017143,11.295636172571625,-2.8773962708074867
165,ralf_schumacher,1.6979689207207571,10.589488773345197,-3.3979081625782896
165,villeneuve,0.5050972504322233,12.15127852568946,-1.5594720475140378
165,gene,0.0,15.438607413037447,4.721045045491079
165,rosa,0.19714895102774027,16.523024370856714,-0.5609482241878887
165,salo,0.5898998123121542,10.449927034462666,2.7581926581258887
