raceId,driverRef,driver_overall_avg,driver_track_avg,driver_street_avg,driver_high_deg_avg
1055,mick_schumacher,16.333333333333332,16.333333333333332,16.333333333333332,16.5
1055,mazepin,18.666666666666668,18.666666666666668,18.666666666666668,19.5
1055,tsunoda,12.0,12.0,12.0,12.0
1056,max_verstappen,7.349593495934959,10.8,7.349593495934959,7.428571428571429
1056,sainz,10.959349593495935,8.0,10.959349593495935,10.904761904761905
1056,norris,9.5,11.0,9.5,9.846153846153847
1056,perez,10.258883248730964,13.222222222222221,10.258883248730964,9.80327868852459
1056,vettel,6.450381679389313,5.25,6.375968992248062,6.441558441558442
1056,gasly,11.088235294117647,6.0,11.088235294117647,11.91304347826087
1056,hamilton,4.7444444444444445,4.0,4.7320754716981135,4.225
1056,stroll,12.512195121951219,16.0,12.512195121951219,12.642857142857142
1056,ocon,11.056338028169014,9.0,11.056338028169014,11.166666666666666
1056,giovinazzi,14.181818181818182,19.0,14.181818181818182,14.076923076923077
1056,raikkonen,8.276785714285714,9.764705882352942,8.369905956112852,8.36448598130841
1056,ricciardo,9.671875,7.25,9.671875,9.083333333333334
1056,alonso,8.29559748427673,7.4375,8.221122112211221,9.721649484536082
1056,russell,15.595238095238095,15.0,15.595238095238095,16.384615384615383
1056,latifi,16.19047619047619,16.19047619047619,16.19047619047619,15.0
1056,tsunoda,14.0,14.0,14.0,12.0
1056,mazepin,18.75,18.75,18.75,17.0
1056,mick_schumacher,16.75,16.75,16.75,16.0
1056,bottas,6.9937888198757765,9.428571428571429,6.9937888198757765,6.415094339622642
1056,leclerc,8.968253968253968,19.0,8.968253968253968,8.19047619047619
1057,perez,10.227272727272727,6.75,10.227272727272727,10.463235294117647
1057,vettel,6.444866920152092,3.25,6.370656370656371,6.454054054054054
1057,gasly,11.014492753623188,14.5,11.014492753623188,10.666666666666666
1057,leclerc,9.140625,5.5,9.140625,9.357142857142858
1057,norris,9.348837209302326,8.0,9.348837209302326,9.344827586206897
1057,alonso,8.310344827586206,11.666666666666666,8.236842105263158,7.669683257918552
1057,tsunoda,14.4,14.4,14.4,14.666666666666666
1057,sainz,10.887096774193548,10.25,10.887096774193548,10.987654320987655
1057,ricciardo,9.683937823834198,11.25,9.683937823834198,9.93939393939394
1057,raikkonen,8.28486646884273,7.5,8.378125,8.235807860262009
1057,giovinazzi,14.088888888888889,12.0,14.088888888888889,14.225806451612904
1057,bottas,7.067901234567901,5.75,7.067901234567901,7.277777777777778
1057,mick_schumacher,17.0,17.0,17.0,17.0
1057,mazepin,18.4,18.4,18.4,19.333333333333332
1057,hamilton,4.752767527675276,3.25,4.7406015037593985,4.963157894736842
1057,latifi,16.136363636363637,16.136363636363637,16.136363636363637,16.5625
1057,russell,15.55813953488372,15.0,15.55813953488372,15.241379310344827
1057,max_verstappen,7.298387096774194,11.5,7.298387096774194,7.308641975308642
1057,stroll,12.457831325301205,6.666666666666667,12.457831325301205,12.444444444444445
1057,ocon,11.027777777777779,12.5,11.027777777777779,11.0
1059,max_verstappen,7.384,3.0,7.384,7.27906976744186
1059,hamilton,4.790441176470588,1.0,4.7790262172284645,4.2592592592592595
1059,perez,10.180904522613066,15.0,10.180904522613066,9.709677419354838
1059,bottas,7.098159509202454,4.5,7.098159509202454,6.648148148148148
1059,norris,9.25,9.0,9.25,9.357142857142858
1059,ricciardo,9.68041237113402,7.5,9.68041237113402,9.131147540983607
1059,gasly,10.9,15.0,10.9,11.666666666666666
1059,alonso,8.303125,16.0,8.229508196721312,9.755102040816327
1059,vettel,6.428030303030303,5.0,6.3538461538461535,6.423076923076923
1059,stroll,12.535714285714286,15.0,12.535714285714286,12.482758620689655
1059,sainz,10.864,7.0,10.864,10.69767441860465
1059,russell,15.590909090909092,19.0,15.590909090909092,16.214285714285715
1059,tsunoda,13.166666666666666,13.166666666666666,13.166666666666666,14.0
1059,ocon,11.150684931506849,19.0,11.150684931506849,11.08
1059,giovinazzi,14.021739130434783,16.0,14.021739130434783,13.785714285714286
1059,leclerc,9.061538461538461,6.5,9.061538461538461,8.727272727272727
1059,raikkonen,8.289940828402367,5.0,8.383177570093459,8.38888888888889
1059,latifi,16.130434782608695,16.130434782608695,16.130434782608695,15.0
1059,mick_schumacher,16.333333333333332,16.333333333333332,16.333333333333332,17.0
1059,mazepin,17.666666666666668,17.666666666666668,17.666666666666668,17.0
1058,max_verstappen,7.333333333333333,7.857142857142857,7.333333333333333,7.439024390243903
1058,hamilton,4.78021978021978,4.375,4.768656716417911,5.015706806282722
1058,bottas,7.079268292682927,5.375,7.079268292682927,7.321100917431193
1058,perez,10.145,8.625,10.145,10.394160583941606
1058,norris,9.155555555555555,4.666666666666667,9.155555555555555,9.2
1058,sainz,10.865079365079366,10.714285714285714,10.865079365079366,10.951219512195122
1058,leclerc,9.166666666666666,8.0,9.166666666666666,9.232558139534884
1058,stroll,12.505882352941176,12.6,12.505882352941176,12.563636363636364
1058,alonso,8.302180685358255,14.428571428571429,8.22875816993464,7.662162162162162
1058,tsunoda,13.142857142857142,13.142857142857142,13.142857142857142,12.75
1058,raikkonen,8.315634218289086,9.0,8.409937888198758,8.243478260869566
1058,vettel,6.437735849056604,10.625,6.363984674329502,6.43010752688172
1058,ricciardo,9.661538461538461,10.375,9.661538461538461,9.93233082706767
1058,ocon,11.18918918918919,10.0,11.18918918918919,11.1875
1058,giovinazzi,14.042553191489361,11.0,14.042553191489361,14.125
1058,mick_schumacher,16.714285714285715,16.714285714285715,16.714285714285715,16.0
1058,latifi,16.208333333333332,14.0,16.208333333333332,16.529411764705884
1058,mazepin,18.0,18.0,18.0,18.0
1058,russell,15.511111111111111,16.333333333333332,15.511111111111111,15.3
1058,gasly,10.845070422535212,10.0,10.845070422535212,10.5
1060,max_verstappen,7.283464566929134,7.0,7.283464566929134,7.36144578313253
1060,bottas,7.054545454545455,5.111111111111111,7.054545454545455,7.281818181818182
1060,norris,9.065217391304348,4.75,9.065217391304348,9.064516129032258
1060,hamilton,4.7700729927007295,4.111111111111111,4.758364312267658,5.0
1060,sainz,10.826771653543307,10.125,10.826771653543307,10.891566265060241
1060,perez,10.114427860696518,8.11111111111111,10.114427860696518,10.347826086956522
1060,ricciardo,9.678571428571429,10.666666666666666,9.678571428571429,9.955223880597014
1060,leclerc,9.134328358208956,7.8,9.134328358208956,9.181818181818182
1060,gasly,10.972222222222221,12.0,10.972222222222221,10.702127659574469
1060,alonso,8.304347826086957,13.75,8.231270358306189,7.668161434977579
1060,russell,15.58695652173913,17.0,15.58695652173913,15.419354838709678
1060,tsunoda,12.75,10.0,12.75,12.2
1060,stroll,12.453488372093023,11.833333333333334,12.453488372093023,12.482142857142858
1060,giovinazzi,14.0625,12.0,14.0625,14.151515151515152
1060,raikkonen,8.323529411764707,9.166666666666666,8.41795665634675,8.255411255411255
1060,latifi,16.24,15.0,16.24,16.555555555555557
1060,vettel,6.458646616541353,10.777777777777779,6.385496183206107,6.459893048128342
1060,mick_schumacher,16.625,16.0,16.625,16.0
1060,mazepin,18.0,18.0,18.0,18.0
1060,ocon,11.226666666666667,10.8,11.226666666666667,11.244897959183673
1061,hamilton,4.7672727272727276,3.2,4.7555555555555555,4.994818652849741
1061,leclerc,9.117647058823529,7.25,9.117647058823529,9.155555555555555
1061,bottas,7.024096385542169,6.111111111111111,7.024096385542169,7.2342342342342345
1061,norris,8.936170212765957,8.333333333333334,8.936170212765957,8.875
1061,ricciardo,9.66497461928934,8.818181818181818,9.66497461928934,9.933333333333334
1061,sainz,10.78125,12.857142857142858,10.78125,10.821428571428571
1061,alonso,8.309597523219814,8.470588235294118,8.237012987012987,7.678571428571429
1061,stroll,12.459770114942529,11.2,12.459770114942529,12.491228070175438
1061,ocon,11.342105263157896,7.25,11.342105263157896,11.42
1061,tsunoda,12.666666666666666,12.666666666666666,12.666666666666666,12.166666666666666
1061,gasly,10.945205479452055,8.75,10.945205479452055,10.666666666666666
1061,russell,15.48936170212766,14.666666666666666,15.48936170212766,15.28125
1061,giovinazzi,14.061224489795919,16.333333333333332,14.061224489795919,14.147058823529411
1061,latifi,16.23076923076923,17.0,16.23076923076923,16.526315789473685
1061,raikkonen,8.343108504398828,7.052631578947368,8.438271604938272,8.28448275862069
1061,perez,10.094059405940595,12.333333333333334,10.094059405940595,10.316546762589928
1061,mazepin,18.11111111111111,18.11111111111111,18.11111111111111,18.166666666666668
1061,mick_schumacher,16.77777777777778,16.77777777777778,16.77777777777778,16.333333333333332
1061,vettel,6.49812734082397,8.285714285714286,6.425855513307985,6.51595744680851
1061,max_verstappen,7.234375,6.428571428571429,7.234375,7.285714285714286
1062,ocon,11.311688311688311,12.0,11.311688311688311,11.372549019607844
1062,hamilton,4.753623188405797,3.5714285714285716,4.74169741697417,4.974226804123711
1062,sainz,10.744186046511627,9.166666666666666,10.744186046511627,10.764705882352942
1062,alonso,8.305555555555555,6.823529411764706,8.233009708737864,7.6755555555555555
1062,gasly,10.945945945945946,10.666666666666666,10.945945945945946,10.673469387755102
1062,tsunoda,12.4,12.4,12.4,11.857142857142858
1062,latifi,16.14814814814815,19.0,16.14814814814815,16.4
1062,russell,15.416666666666666,17.0,15.416666666666666,15.181818181818182
1062,max_verstappen,7.333333333333333,6.166666666666667,7.333333333333333,7.435294117647059
1062,raikkonen,8.362573099415204,6.5,8.458461538461538,8.313304721030043
1062,ricciardo,9.641414141414142,9.9,9.641414141414142,9.897058823529411
1062,mick_schumacher,16.9,16.9,16.9,16.571428571428573
1062,giovinazzi,14.04,17.5,14.04,14.114285714285714
1062,mazepin,18.0,18.0,18.0,18.0
1062,norris,8.833333333333334,11.0,8.833333333333334,8.727272727272727
1062,bottas,7.0,8.625,7.0,7.196428571428571
1062,perez,10.123152709359607,12.7,10.123152709359607,10.357142857142858
1062,leclerc,9.014492753623188,11.666666666666666,9.014492753623188,9.0
1062,stroll,12.409090909090908,13.0,12.409090909090908,12.413793103448276
1062,vettel,6.544776119402985,6.357142857142857,6.473484848484849,6.582010582010582
1063,max_verstappen,7.346153846153846,10.666666666666666,7.346153846153846,7.453488372093023
1063,russell,15.26530612244898,17.0,15.26530612244898,14.970588235294118
1063,hamilton,4.743682310469314,7.428571428571429,4.731617647058823,4.958974358974359
1063,ricciardo,9.64824120603015,9.8,9.64824120603015,9.905109489051094
1063,vettel,6.594795539033457,6.5,6.524528301886792,6.652631578947369
1063,gasly,10.866666666666667,8.666666666666666,10.866666666666667,10.56
1063,ocon,11.179487179487179,9.0,11.179487179487179,11.173076923076923
1063,leclerc,9.142857142857142,11.0,9.142857142857142,9.191489361702128
1063,latifi,15.821428571428571,16.0,15.821428571428571,15.952380952380953
1063,sainz,10.684615384615384,16.166666666666668,10.684615384615384,10.674418604651162
1063,alonso,8.292307692307693,11.666666666666666,8.219354838709677,7.65929203539823
1063,bottas,7.053571428571429,6.125,7.053571428571429,7.274336283185841
1063,giovinazzi,14.019607843137255,18.0,14.019607843137255,14.083333333333334
1063,norris,8.959183673469388,9.0,8.959183673469388,8.911764705882353
1063,tsunoda,11.818181818181818,11.818181818181818,11.818181818181818,11.125
1063,mick_schumacher,16.454545454545453,16.454545454545453,16.454545454545453,16.0
1063,mazepin,17.636363636363637,17.636363636363637,17.636363636363637,17.5
1063,raikkonen,8.36734693877551,9.375,8.463190184049079,8.320512820512821
1063,perez,10.156862745098039,10.8,10.156862745098039,10.404255319148936
1063,stroll,12.48314606741573,10.75,12.48314606741573,12.525423728813559
1064,max_verstappen,7.297709923664122,7.297709923664122,7.297709923664122,7.379310344827586
1064,hamilton,4.737410071942446,4.725274725274725,4.725274725274725,4.948979591836735
1064,bottas,7.0828402366863905,7.0828402366863905,7.0828402366863905,7.315789473684211
1064,gasly,10.802631578947368,10.802631578947368,10.802631578947368,10.470588235294118
1064,leclerc,9.126760563380282,9.126760563380282,9.126760563380282,9.166666666666666
1064,alonso,8.300613496932515,8.228295819935692,8.228295819935692,7.674008810572687
1064,sainz,10.679389312977099,10.679389312977099,10.679389312977099,10.666666666666666
1064,perez,10.2,10.2,10.2,10.464788732394366
1064,ocon,11.126582278481013,11.126582278481013,11.126582278481013,11.09433962264151
1064,norris,9.06,9.06,9.06,9.057142857142857
1064,ricciardo,9.62,9.62,9.62,9.86231884057971
1064,stroll,12.566666666666666,12.566666666666666,12.566666666666666,12.65
1064,vettel,6.588888888888889,6.518796992481203,6.518796992481203,6.643979057591623
1064,giovinazzi,14.0,14.0,14.0,14.054054054054054
1064,kubica,10.56701030927835,10.827956989247312,10.827956989247312,10.690140845070422
1064,latifi,15.586206896551724,15.586206896551724,15.586206896551724,15.636363636363637
1064,russell,15.0,15.0,15.0,14.6
1064,mick_schumacher,16.416666666666668,16.416666666666668,16.416666666666668,16.0
1064,tsunoda,12.083333333333334,12.083333333333334,12.083333333333334,11.555555555555555
1064,mazepin,17.583333333333332,17.583333333333332,17.583333333333332,17.444444444444443
1065,ricciardo,9.626865671641792,8.4,9.626865671641792,9.080645161290322
1065,norris,9.07843137254902,7.0,9.07843137254902,9.066666666666666
1065,bottas,7.0588235294117645,5.125,7.0588235294117645,6.6
1065,leclerc,9.069444444444445,10.0,9.069444444444445,9.043478260869565
1065,perez,10.189320388349515,8.5,10.189320388349515,9.603174603174603
1065,sainz,10.651515151515152,11.666666666666666,10.651515151515152,10.704545454545455
1065,stroll,12.56043956043956,7.75,12.56043956043956,12.4
1065,alonso,8.293577981651376,9.705882352941176,8.221153846153847,9.737373737373737
1065,russell,15.03921568627451,14.0,15.03921568627451,15.933333333333334
1065,ocon,11.1,9.5,11.1,11.192307692307692
1065,latifi,15.6,11.0,15.6,15.428571428571429
1065,vettel,6.612546125461255,7.571428571428571,6.543071161048689,6.455696202531645
1065,giovinazzi,14.0,12.5,14.0,13.866666666666667
1065,kubica,10.612244897959183,9.166666666666666,10.872340425531915,10.23076923076923
1065,mick_schumacher,16.53846153846154,16.53846153846154,16.53846153846154,17.666666666666668
1065,mazepin,17.76923076923077,17.76923076923077,17.76923076923077,18.0
1065,hamilton,4.727598566308243,5.285714285714286,4.7153284671532845,4.2317073170731705
1065,max_verstappen,7.25,9.833333333333334,7.25,7.136363636363637
1065,gasly,10.714285714285714,8.666666666666666,10.714285714285714,11.48
1065,tsunoda,12.615384615384615,12.615384615384615,12.615384615384615,13.666666666666666
1066,hamilton,4.771428571428571,1.8571428571428572,4.76,4.385542168674699
1066,max_verstappen,7.330827067669173,7.5,7.330827067669173,7.377777777777778
1066,sainz,10.61654135338346,13.333333333333334,10.61654135338346,10.6
1066,ricciardo,9.584158415841584,11.428571428571429,9.584158415841584,8.952380952380953
1066,bottas,7.035087719298246,3.5714285714285716,7.035087719298246,6.535714285714286
1066,alonso,8.292682926829269,11.4,8.220447284345047,9.72
1066,norris,8.942307692307692,11.5,8.942307692307692,8.625
1066,raikkonen,8.395348837209303,7.714285714285714,8.492354740061161,8.46788990825688
1066,perez,10.16425120772947,7.0,10.16425120772947,9.53125
1066,russell,14.923076923076923,17.5,14.923076923076923,15.5
1066,stroll,12.5,14.25,12.5,12.225806451612904
1066,vettel,6.632352941176471,9.428571428571429,6.563432835820896,6.525
1066,gasly,10.820512820512821,14.0,10.820512820512821,11.76923076923077
1066,ocon,11.08641975308642,7.666666666666667,11.08641975308642,11.148148148148149
1066,leclerc,9.0,5.333333333333333,9.0,8.833333333333334
1066,giovinazzi,13.981481481481481,13.0,13.981481481481481,13.8125
1066,tsunoda,13.142857142857142,13.142857142857142,13.142857142857142,15.25
1066,mazepin,17.642857142857142,17.642857142857142,17.642857142857142,17.5
1066,latifi,15.451612903225806,16.0,15.451612903225806,14.875
1066,mick_schumacher,16.428571428571427,16.428571428571427,16.428571428571427,17.0
1067,bottas,7.023255813953488,14.0,7.023255813953488,7.278260869565218
1067,max_verstappen,7.291044776119403,6.0,7.291044776119403,7.306818181818182
1067,perez,10.158653846153847,8.0,10.158653846153847,10.447552447552448
1067,leclerc,9.08108108108108,4.0,9.08108108108108,9.081632653061224
1067,hamilton,4.758007117437723,4.333333333333333,4.746376811594203,4.934010152284264
1067,gasly,10.848101265822784,13.0,10.848101265822784,10.346153846153847
1067,norris,8.90566037735849,8.0,8.90566037735849,9.083333333333334
1067,sainz,10.559701492537313,5.0,10.559701492537313,10.625
1067,stroll,12.483870967741936,9.0,12.483870967741936,12.639344262295081
1067,ocon,11.121951219512194,11.0,11.121951219512194,11.055555555555555
1067,giovinazzi,14.018181818181818,20.0,14.018181818181818,14.052631578947368
1067,raikkonen,8.394202898550725,8.5,8.490853658536585,8.361702127659575
1067,ricciardo,9.556650246305418,10.0,9.556650246305418,9.870503597122303
1067,tsunoda,13.4,13.4,13.4,12.3
1067,russell,14.830188679245284,16.0,14.830188679245284,14.666666666666666
1067,alonso,8.285714285714286,4.857142857142857,8.213375796178344,7.666666666666667
1067,latifi,15.5625,19.0,15.5625,15.652173913043478
1067,vettel,6.652014652014652,10.833333333333334,6.58364312267658,6.677083333333333
1067,mick_schumacher,16.666666666666668,16.666666666666668,16.666666666666668,16.2
1067,mazepin,17.666666666666668,17.666666666666668,17.666666666666668,17.7
1069,max_verstappen,7.2518518518518515,6.6,7.2518518518518515,7.260869565217392
1069,hamilton,4.75886524822695,1.75,4.747292418772563,4.345238095238095
1069,perez,10.124401913875598,9.25,10.124401913875598,9.523076923076923
1069,leclerc,9.013333333333334,9.5,9.013333333333334,9.08
1069,ricciardo,9.573529411764707,9.875,9.573529411764707,8.875
1069,bottas,6.988439306358382,8.428571428571429,6.988439306358382,6.508771929824562
1069,sainz,10.540740740740741,7.0,10.540740740740741,10.434782608695652
1069,norris,8.87037037037037,7.0,8.87037037037037,8.529411764705882
1069,tsunoda,13.4375,13.4375,13.4375,15.6
1069,vettel,6.693430656934306,5.375,6.625925925925926,6.592592592592593
1069,giovinazzi,13.964285714285714,14.0,13.964285714285714,13.941176470588236
1069,stroll,12.446808510638299,12.666666666666666,12.446808510638299,12.1875
1069,raikkonen,8.404624277456648,9.857142857142858,8.501519756838906,8.463636363636363
1069,russell,14.833333333333334,17.0,14.833333333333334,15.176470588235293
1069,latifi,15.606060606060606,15.606060606060606,15.606060606060606,15.333333333333334
1069,mick_schumacher,16.8125,16.8125,16.8125,17.6
1069,mazepin,17.8125,17.8125,17.8125,17.6
1069,alonso,8.309090909090909,9.285714285714286,8.238095238095237,9.683168316831683
1069,ocon,11.108433734939759,14.333333333333334,11.108433734939759,11.25
1069,gasly,10.7875,14.0,10.7875,11.814814814814815
1070,max_verstappen,7.205882352941177,4.2,7.205882352941177,7.127659574468085
1070,hamilton,4.749116607773852,3.4,4.737410071942446,4.317647058823529
1070,perez,10.09047619047619,10.0,10.09047619047619,9.424242424242424
1070,gasly,10.901234567901234,10.666666666666666,10.901234567901234,12.107142857142858
1070,leclerc,8.947368421052632,5.5,8.947368421052632,8.884615384615385
1070,sainz,10.514705882352942,15.4,10.514705882352942,10.361702127659575
1070,vettel,6.705454545454545,6.2,6.638376383763838,6.634146341463414
1070,raikkonen,8.4178674351585,10.0,8.515151515151516,8.504504504504505
1070,alonso,8.338368580060424,15.75,8.268987341772151,9.764705882352942
1070,norris,8.854545454545455,20.0,8.854545454545455,8.5
1070,giovinazzi,13.912280701754385,14.0,13.912280701754385,13.777777777777779
1070,ricciardo,9.551219512195122,10.6,9.551219512195122,8.815384615384616
1070,ocon,11.202380952380953,12.333333333333334,11.202380952380953,11.517241379310345
1070,stroll,12.442105263157895,10.0,12.442105263157895,12.181818181818182
1070,bottas,6.982758620689655,4.2,6.982758620689655,6.5
1070,russell,14.818181818181818,16.0,14.818181818181818,15.11111111111111
1070,latifi,15.588235294117647,15.588235294117647,15.588235294117647,15.3
1070,mazepin,17.764705882352942,17.764705882352942,17.764705882352942,17.5
1070,mick_schumacher,16.764705882352942,16.764705882352942,16.764705882352942,17.333333333333332
1070,tsunoda,13.176470588235293,13.176470588235293,13.176470588235293,14.5
1071,hamilton,4.73943661971831,6.6923076923076925,4.727598566308243,4.934343434343434
1071,max_verstappen,7.160583941605839,4.0,7.160583941605839,7.247191011235955
1071,bottas,7.0285714285714285,10.571428571428571,7.0285714285714285,7.224137931034483
1071,perez,10.056872037914692,11.333333333333334,10.056872037914692,10.395833333333334
1071,leclerc,8.896103896103897,12.5,8.896103896103897,8.98
1071,sainz,10.481751824817518,10.2,10.481751824817518,10.595505617977528
1071,gasly,10.817073170731707,9.0,10.817073170731707,10.264150943396226
1071,ocon,11.223529411764705,15.0,11.223529411764705,11.036363636363637
1071,alonso,8.340361445783133,7.294117647058823,8.271293375394322,7.703056768558952
1071,norris,8.875,8.0,8.875,9.027027027027026
1071,vettel,6.706521739130435,5.615384615384615,6.639705882352941,6.7357512953367875
1071,raikkonen,8.416666666666666,6.0,8.513595166163142,8.377118644067796
1071,russell,14.839285714285714,12.0,14.839285714285714,14.675675675675675
1071,giovinazzi,13.862068965517242,5.0,13.862068965517242,13.974358974358974
1071,tsunoda,13.555555555555555,13.555555555555555,13.555555555555555,12.454545454545455
1071,latifi,15.628571428571428,15.628571428571428,15.628571428571428,15.708333333333334
1071,mazepin,17.77777777777778,17.77777777777778,17.77777777777778,17.90909090909091
1071,mick_schumacher,16.88888888888889,16.88888888888889,16.88888888888889,16.454545454545453
1071,ricciardo,9.563106796116505,10.666666666666666,9.563106796116505,9.892857142857142
1071,stroll,12.458333333333334,17.666666666666668,12.458333333333334,12.580645161290322
1051,hamilton,4.726315789473684,4.714285714285714,4.714285714285714,4.914572864321608
1051,max_verstappen,7.1231884057971016,7.1231884057971016,7.1231884057971016,7.188888888888889
1051,alonso,8.342342342342342,8.273584905660377,8.273584905660377,7.708695652173913
1051,perez,10.028301886792454,10.028301886792454,10.028301886792454,10.351724137931035
1051,ocon,11.186046511627907,11.186046511627907,11.186046511627907,10.982142857142858
1051,stroll,12.536082474226804,12.536082474226804,12.536082474226804,12.698412698412698
1051,sainz,10.44927536231884,10.44927536231884,10.44927536231884,10.544444444444444
1051,leclerc,8.846153846153847,8.846153846153847,8.846153846153847,8.901960784313726
1051,norris,8.894736842105264,8.894736842105264,8.894736842105264,9.052631578947368
1051,vettel,6.722021660649819,6.655677655677656,6.655677655677656,6.757731958762887
1051,gasly,10.771084337349398,10.771084337349398,10.771084337349398,10.203703703703704
1051,ricciardo,9.608695652173912,9.608695652173912,9.608695652173912,9.957446808510639
1051,tsunoda,13.631578947368421,13.631578947368421,13.631578947368421,12.666666666666666
1051,raikkonen,8.426934097421203,8.524096385542169,8.524096385542169,8.39240506329114
1051,giovinazzi,13.864406779661017,13.864406779661017,13.864406779661017,13.975
1051,mick_schumacher,16.94736842105263,16.94736842105263,16.94736842105263,16.583333333333332
1051,russell,14.807017543859649,14.807017543859649,14.807017543859649,14.631578947368421
1051,mazepin,17.736842105263158,17.736842105263158,17.736842105263158,17.833333333333332
1051,latifi,15.63888888888889,15.63888888888889,15.63888888888889,15.72
1051,bottas,7.005681818181818,7.005681818181818,7.005681818181818,7.188034188034188
1072,hamilton,4.713286713286713,4.701067615658363,4.701067615658363,4.290697674418604
1072,max_verstappen,7.086330935251799,7.086330935251799,7.086330935251799,7.0
1072,bottas,7.0790960451977405,7.0790960451977405,7.0790960451977405,6.6440677966101696
1072,ocon,11.114942528735632,11.114942528735632,11.114942528735632,11.566666666666666
1072,ricciardo,9.620192307692308,9.620192307692308,9.620192307692308,8.863636363636363
1072,gasly,10.773809523809524,10.773809523809524,10.773809523809524,11.827586206896552
1072,leclerc,8.835443037974683,8.835443037974683,8.835443037974683,8.74074074074074
1072,sainz,10.424460431654676,10.424460431654676,10.424460431654676,10.270833333333334
1072,giovinazzi,13.883333333333333,13.883333333333333,13.883333333333333,13.631578947368421
1072,norris,8.89655172413793,8.89655172413793,8.89655172413793,8.578947368421053
1072,stroll,12.46938775510204,12.46938775510204,12.46938775510204,12.235294117647058
1072,latifi,15.72972972972973,15.72972972972973,15.72972972972973,15.454545454545455
1072,alonso,8.326347305389222,8.25705329153605,8.25705329153605,9.757281553398059
1072,tsunoda,13.6,13.6,13.6,15.285714285714286
1072,raikkonen,8.442857142857143,8.54054054054054,8.54054054054054,8.5
1072,vettel,6.733812949640288,6.6678832116788325,6.6678832116788325,6.63855421686747
1072,perez,10.0,10.0,10.0,9.328358208955224
1072,mazepin,17.75,17.75,17.75,17.571428571428573
1072,russell,14.844827586206897,14.844827586206897,14.844827586206897,15.157894736842104
1072,mick_schumacher,16.9,16.9,16.9,17.571428571428573
1073,max_verstappen,7.05,5.166666666666667,7.05,6.8979591836734695
1073,hamilton,4.700348432055749,5.083333333333333,4.6879432624113475,4.252873563218391
1073,sainz,10.407142857142857,11.666666666666666,10.407142857142857,10.224489795918368
1073,tsunoda,13.619047619047619,13.619047619047619,13.619047619047619,15.125
1073,gasly,10.717647058823529,14.5,10.717647058823529,11.633333333333333
1073,bottas,7.056179775280899,8.0,7.056179775280899,6.583333333333333
1073,norris,8.915254237288135,6.5,8.915254237288135,8.65
1073,alonso,8.340298507462686,8.6,8.271875,9.788461538461538
1073,ocon,11.034090909090908,11.75,11.034090909090908,11.32258064516129
1073,leclerc,8.8125,7.666666666666667,8.8125,8.678571428571429
1073,vettel,6.767025089605735,5.75,6.701818181818182,6.75
1073,ricciardo,9.598086124401913,10.4,9.598086124401913,8.805970149253731
1073,stroll,12.454545454545455,15.25,12.454545454545455,12.2
1073,mick_schumacher,17.047619047619047,17.047619047619047,17.047619047619047,17.875
1073,perez,10.032710280373832,9.7,10.032710280373832,9.441176470588236
1073,latifi,15.631578947368421,17.0,15.631578947368421,15.166666666666666
1073,giovinazzi,13.80327868852459,16.0,13.80327868852459,13.4
1073,russell,14.915254237288135,16.0,14.915254237288135,15.35
1073,raikkonen,8.461538461538462,10.2,8.559880239520957,8.557522123893806
1073,mazepin,17.761904761904763,17.761904761904763,17.761904761904763,17.625
1074,leclerc,8.82716049382716,10.2,8.82716049382716,8.884615384615385
1074,sainz,10.354609929078014,12.5,10.354609929078014,10.505494505494505
1074,hamilton,4.690972222222222,3.4285714285714284,4.678445229681979,4.895
1074,russell,14.966666666666667,12.5,14.966666666666667,14.692307692307692
1074,kevin_magnussen,13.133333333333333,14.0,13.133333333333333,13.0
1074,bottas,7.050279329608938,6.1,7.050279329608938,7.296610169491525
1074,ocon,11.01123595505618,8.8,11.01123595505618,10.87719298245614
1074,tsunoda,13.181818181818182,9.0,13.181818181818182,12.692307692307692
1074,alonso,8.339285714285714,7.642857142857143,8.271028037383177,7.688311688311688
1074,zhou,10.5,10.5,10.5,10.5
1074,mick_schumacher,16.90909090909091,16.0,16.90909090909091,16.53846153846154
1074,stroll,12.46,12.833333333333334,12.46,12.59375
1074,albon,8.868421052631579,6.0,8.868421052631579,8.615384615384615
1074,ricciardo,9.60952380952381,9.727272727272727,9.60952380952381,9.971830985915492
1074,norris,8.883333333333333,6.0,8.883333333333333,9.051282051282051
1074,latifi,15.64102564102564,16.666666666666668,15.64102564102564,15.846153846153847
1074,hulkenberg,11.62087912087912,11.444444444444445,11.62087912087912,11.728
1074,perez,10.055813953488371,9.181818181818182,10.055813953488371,10.308219178082192
1074,max_verstappen,7.00709219858156,11.0,7.00709219858156,7.131868131868132
1074,gasly,10.651162790697674,9.2,10.651162790697674,10.218181818181819
1075,max_verstappen,7.091549295774648,2.0,7.091549295774648,6.78
1075,leclerc,8.731707317073171,7.0,8.731707317073171,8.724137931034482
1075,sainz,10.295774647887324,8.0,10.295774647887324,10.08
1075,perez,10.092592592592593,17.0,10.092592592592593,9.521739130434783
1075,russell,14.78688524590164,19.0,14.78688524590164,15.476190476190476
1075,ocon,10.966666666666667,4.0,10.966666666666667,11.25
1075,norris,8.98360655737705,10.0,8.98360655737705,8.571428571428571
1075,gasly,10.758620689655173,6.0,10.758620689655173,11.419354838709678
